forecast_date,euros_per_mwh,origin_date,data_block_id
2022-12-21 09:00:00,299.99,2022-12-20 09:00:00,477
2022-12-21 10:00:00,300.0,2022-12-20 10:00:00,477
2022-12-21 11:00:00,300.0,2022-12-20 11:00:00,477
2022-12-21 12:00:00,300.09,2022-12-20 12:00:00,477
2022-12-21 13:00:00,299.99,2022-12-20 13:00:00,477
2022-12-21 14:00:00,299.99,2022-12-20 14:00:00,477
2022-12-21 15:00:00,301.7,2022-12-20 15:00:00,477
2022-12-21 16:00:00,300.0,2022-12-20 16:00:00,477
2022-12-21 17:00:00,288.22,2022-12-20 17:00:00,477
2022-12-21 18:00:00,243.52,2022-12-20 18:00:00,477
2022-12-21 19:00:00,232.48,2022-12-20 19:00:00,477
2022-12-21 20:00:00,211.19,2022-12-20 20:00:00,477
2022-12-21 21:00:00,188.79,2022-12-20 21:00:00,477
2022-12-21 22:00:00,171.0,2022-12-20 22:00:00,477
2022-12-21 23:00:00,140.09,2022-12-20 23:00:00,477
2022-12-22 00:00:00,159.13,2022-12-21 00:00:00,478
2022-12-22 01:00:00,146.65,2022-12-21 01:00:00,478
2022-12-22 02:00:00,140.7,2022-12-21 02:00:00,478
2022-12-22 03:00:00,136.18,2022-12-21 03:00:00,478
2022-12-22 04:00:00,133.24,2022-12-21 04:00:00,478
2022-12-22 05:00:00,181.33,2022-12-21 05:00:00,478
2022-12-22 06:00:00,239.99,2022-12-21 06:00:00,478
2022-12-22 07:00:00,230.85,2022-12-21 07:00:00,478
2022-12-22 08:00:00,232.0,2022-12-21 08:00:00,478
2022-12-22 09:00:00,221.69,2022-12-21 09:00:00,478
2022-12-22 10:00:00,224.93,2022-12-21 10:00:00,478
2022-12-22 11:00:00,229.5,2022-12-21 11:00:00,478
2022-12-22 12:00:00,226.06,2022-12-21 12:00:00,478
2022-12-22 13:00:00,223.54,2022-12-21 13:00:00,478
2022-12-22 14:00:00,224.13,2022-12-21 14:00:00,478
2022-12-22 15:00:00,220.07,2022-12-21 15:00:00,478
2022-12-22 16:00:00,226.21,2022-12-21 16:00:00,478
2022-12-22 17:00:00,215.08,2022-12-21 17:00:00,478
2022-12-22 18:00:00,229.77,2022-12-21 18:00:00,478
2022-12-22 19:00:00,222.01,2022-12-21 19:00:00,478
2022-12-22 20:00:00,202.41,2022-12-21 20:00:00,478
2022-12-22 21:00:00,184.42,2022-12-21 21:00:00,478
2022-12-22 22:00:00,171.91,2022-12-21 22:00:00,478
2022-12-22 23:00:00,130.01,2022-12-21 23:00:00,478
2022-12-23 00:00:00,149.8,2022-12-22 00:00:00,479
2022-12-23 01:00:00,148.72,2022-12-22 01:00:00,479
2022-12-23 02:00:00,146.39,2022-12-22 02:00:00,479
2022-12-23 03:00:00,137.87,2022-12-22 03:00:00,479
2022-12-23 04:00:00,141.0,2022-12-22 04:00:00,479
2022-12-23 05:00:00,169.57,2022-12-22 05:00:00,479
2022-12-23 06:00:00,215.85,2022-12-22 06:00:00,479
2022-12-23 07:00:00,263.34,2022-12-22 07:00:00,479
2022-12-23 08:00:00,240.0,2022-12-22 08:00:00,479
2022-12-23 09:00:00,239.99,2022-12-22 09:00:00,479
2022-12-23 10:00:00,225.09,2022-12-22 10:00:00,479
2022-12-23 11:00:00,239.99,2022-12-22 11:00:00,479
2022-12-23 12:00:00,222.83,2022-12-22 12:00:00,479
2022-12-23 13:00:00,226.0,2022-12-22 13:00:00,479
2022-12-23 14:00:00,223.9,2022-12-22 14:00:00,479
2022-12-23 15:00:00,217.61,2022-12-22 15:00:00,479
2022-12-23 16:00:00,222.06,2022-12-22 16:00:00,479
2022-12-23 17:00:00,214.02,2022-12-22 17:00:00,479
2022-12-23 18:00:00,209.93,2022-12-22 18:00:00,479
2022-12-23 19:00:00,198.44,2022-12-22 19:00:00,479
2022-12-23 20:00:00,181.34,2022-12-22 20:00:00,479
2022-12-23 21:00:00,155.74,2022-12-22 21:00:00,479
2022-12-23 22:00:00,148.74,2022-12-22 22:00:00,479
2022-12-23 23:00:00,119.9,2022-12-22 23:00:00,479
2022-12-24 00:00:00,81.2,2022-12-23 00:00:00,480
2022-12-24 01:00:00,50.4,2022-12-23 01:00:00,480
2022-12-24 02:00:00,50.0,2022-12-23 02:00:00,480
2022-12-24 03:00:00,33.32,2022-12-23 03:00:00,480
2022-12-24 04:00:00,50.06,2022-12-23 04:00:00,480
2022-12-24 05:00:00,48.48,2022-12-23 05:00:00,480
2022-12-24 06:00:00,57.53,2022-12-23 06:00:00,480
2022-12-24 07:00:00,98.2,2022-12-23 07:00:00,480
2022-12-24 08:00:00,122.2,2022-12-23 08:00:00,480
2022-12-24 09:00:00,145.87,2022-12-23 09:00:00,480
2022-12-24 10:00:00,153.0,2022-12-23 10:00:00,480
2022-12-24 11:00:00,155.62,2022-12-23 11:00:00,480
2022-12-24 12:00:00,150.99,2022-12-23 12:00:00,480
2022-12-24 13:00:00,148.27,2022-12-23 13:00:00,480
2022-12-24 14:00:00,151.1,2022-12-23 14:00:00,480
2022-12-24 15:00:00,160.33,2022-12-23 15:00:00,480
2022-12-24 16:00:00,163.05,2022-12-23 16:00:00,480
2022-12-24 17:00:00,166.4,2022-12-23 17:00:00,480
2022-12-24 18:00:00,149.45,2022-12-23 18:00:00,480
2022-12-24 19:00:00,138.55,2022-12-23 19:00:00,480
2022-12-24 20:00:00,129.67,2022-12-23 20:00:00,480
2022-12-24 21:00:00,120.0,2022-12-23 21:00:00,480
2022-12-24 22:00:00,116.7,2022-12-23 22:00:00,480
2022-12-24 23:00:00,110.78,2022-12-23 23:00:00,480
2022-12-25 00:00:00,120.28,2022-12-24 00:00:00,481
2022-12-25 01:00:00,112.11,2022-12-24 01:00:00,481
2022-12-25 02:00:00,106.65,2022-12-24 02:00:00,481
2022-12-25 03:00:00,90.84,2022-12-24 03:00:00,481
2022-12-25 04:00:00,85.7,2022-12-24 04:00:00,481
2022-12-25 05:00:00,85.65,2022-12-24 05:00:00,481
2022-12-25 06:00:00,85.64,2022-12-24 06:00:00,481
2022-12-25 07:00:00,92.7,2022-12-24 07:00:00,481
2022-12-25 08:00:00,110.1,2022-12-24 08:00:00,481
2022-12-25 09:00:00,113.28,2022-12-24 09:00:00,481
2022-12-25 10:00:00,120.16,2022-12-24 10:00:00,481
2022-12-25 11:00:00,121.38,2022-12-24 11:00:00,481
2022-12-25 12:00:00,101.24,2022-12-24 12:00:00,481
2022-12-25 13:00:00,95.6,2022-12-24 13:00:00,481
2022-12-25 14:00:00,92.94,2022-12-24 14:00:00,481
2022-12-25 15:00:00,110.08,2022-12-24 15:00:00,481
2022-12-25 16:00:00,113.09,2022-12-24 16:00:00,481
2022-12-25 17:00:00,131.1,2022-12-24 17:00:00,481
2022-12-25 18:00:00,121.62,2022-12-24 18:00:00,481
2022-12-25 19:00:00,109.42,2022-12-24 19:00:00,481
2022-12-25 20:00:00,118.69,2022-12-24 20:00:00,481
2022-12-25 21:00:00,106.92,2022-12-24 21:00:00,481
2022-12-25 22:00:00,102.36,2022-12-24 22:00:00,481
2022-12-25 23:00:00,32.11,2022-12-24 23:00:00,481
2022-12-26 00:00:00,28.48,2022-12-25 00:00:00,482
2022-12-26 01:00:00,29.59,2022-12-25 01:00:00,482
2022-12-26 02:00:00,26.37,2022-12-25 02:00:00,482
2022-12-26 03:00:00,21.3,2022-12-25 03:00:00,482
2022-12-26 04:00:00,17.9,2022-12-25 04:00:00,482
2022-12-26 05:00:00,16.33,2022-12-25 05:00:00,482
2022-12-26 06:00:00,18.11,2022-12-25 06:00:00,482
2022-12-26 07:00:00,23.29,2022-12-25 07:00:00,482
2022-12-26 08:00:00,38.68,2022-12-25 08:00:00,482
2022-12-26 09:00:00,53.57,2022-12-25 09:00:00,482
2022-12-26 10:00:00,59.3,2022-12-25 10:00:00,482
2022-12-26 11:00:00,59.0,2022-12-25 11:00:00,482
2022-12-26 12:00:00,54.9,2022-12-25 12:00:00,482
2022-12-26 13:00:00,29.99,2022-12-25 13:00:00,482
2022-12-26 14:00:00,32.64,2022-12-25 14:00:00,482
2022-12-26 15:00:00,33.99,2022-12-25 15:00:00,482
2022-12-26 16:00:00,98.38,2022-12-25 16:00:00,482
2022-12-26 17:00:00,66.95,2022-12-25 17:00:00,482
2022-12-26 18:00:00,72.9,2022-12-25 18:00:00,482
2022-12-26 19:00:00,56.07,2022-12-25 19:00:00,482
2022-12-26 20:00:00,65.94,2022-12-25 20:00:00,482
2022-12-26 21:00:00,44.04,2022-12-25 21:00:00,482
2022-12-26 22:00:00,29.68,2022-12-25 22:00:00,482
2022-12-26 23:00:00,19.48,2022-12-25 23:00:00,482
2022-12-27 00:00:00,19.94,2022-12-26 00:00:00,483
2022-12-27 01:00:00,9.98,2022-12-26 01:00:00,483
2022-12-27 02:00:00,5.69,2022-12-26 02:00:00,483
2022-12-27 03:00:00,5.0,2022-12-26 03:00:00,483
2022-12-27 04:00:00,11.46,2022-12-26 04:00:00,483
2022-12-27 05:00:00,19.59,2022-12-26 05:00:00,483
2022-12-27 06:00:00,30.42,2022-12-26 06:00:00,483
2022-12-27 07:00:00,84.12,2022-12-26 07:00:00,483
2022-12-27 08:00:00,130.06,2022-12-26 08:00:00,483
2022-12-27 09:00:00,130.09,2022-12-26 09:00:00,483
2022-12-27 10:00:00,130.09,2022-12-26 10:00:00,483
2022-12-27 11:00:00,130.08,2022-12-26 11:00:00,483
2022-12-27 12:00:00,160.01,2022-12-26 12:00:00,483
2022-12-27 13:00:00,132.41,2022-12-26 13:00:00,483
2022-12-27 14:00:00,139.08,2022-12-26 14:00:00,483
2022-12-27 15:00:00,148.85,2022-12-26 15:00:00,483
2022-12-27 16:00:00,147.81,2022-12-26 16:00:00,483
2022-12-27 17:00:00,158.69,2022-12-26 17:00:00,483
2022-12-27 18:00:00,164.69,2022-12-26 18:00:00,483
2022-12-27 19:00:00,156.71,2022-12-26 19:00:00,483
2022-12-27 20:00:00,147.56,2022-12-26 20:00:00,483
2022-12-27 21:00:00,128.8,2022-12-26 21:00:00,483
2022-12-27 22:00:00,108.06,2022-12-26 22:00:00,483
2022-12-27 23:00:00,84.87,2022-12-26 23:00:00,483
2022-12-28 00:00:00,50.01,2022-12-27 00:00:00,484
2022-12-28 01:00:00,46.37,2022-12-27 01:00:00,484
2022-12-28 02:00:00,40.33,2022-12-27 02:00:00,484
2022-12-28 03:00:00,64.88,2022-12-27 03:00:00,484
2022-12-28 04:00:00,102.59,2022-12-27 04:00:00,484
2022-12-28 05:00:00,105.94,2022-12-27 05:00:00,484
2022-12-28 06:00:00,130.08,2022-12-27 06:00:00,484
2022-12-28 07:00:00,139.95,2022-12-27 07:00:00,484
2022-12-28 08:00:00,170.0,2022-12-27 08:00:00,484
2022-12-28 09:00:00,144.25,2022-12-27 09:00:00,484
2022-12-28 10:00:00,130.07,2022-12-27 10:00:00,484
2022-12-28 11:00:00,133.9,2022-12-27 11:00:00,484
2022-12-28 12:00:00,201.7,2022-12-27 12:00:00,484
2022-12-28 13:00:00,170.01,2022-12-27 13:00:00,484
2022-12-28 14:00:00,170.04,2022-12-27 14:00:00,484
2022-12-28 15:00:00,150.01,2022-12-27 15:00:00,484
2022-12-28 16:00:00,231.99,2022-12-27 16:00:00,484
2022-12-28 17:00:00,142.36,2022-12-27 17:00:00,484
2022-12-28 18:00:00,150.0,2022-12-27 18:00:00,484
2022-12-28 19:00:00,132.47,2022-12-27 19:00:00,484
2022-12-28 20:00:00,133.89,2022-12-27 20:00:00,484
2022-12-28 21:00:00,133.89,2022-12-27 21:00:00,484
2022-12-28 22:00:00,136.46,2022-12-27 22:00:00,484
2022-12-28 23:00:00,200.34,2022-12-27 23:00:00,484
2022-12-29 00:00:00,111.81,2022-12-28 00:00:00,485
2022-12-29 01:00:00,92.14,2022-12-28 01:00:00,485
2022-12-29 02:00:00,34.99,2022-12-28 02:00:00,485
2022-12-29 03:00:00,19.37,2022-12-28 03:00:00,485
2022-12-29 04:00:00,19.48,2022-12-28 04:00:00,485
2022-12-29 05:00:00,70.0,2022-12-28 05:00:00,485
2022-12-29 06:00:00,97.31,2022-12-28 06:00:00,485
2022-12-29 07:00:00,110.01,2022-12-28 07:00:00,485
2022-12-29 08:00:00,102.18,2022-12-28 08:00:00,485
2022-12-29 09:00:00,110.03,2022-12-28 09:00:00,485
2022-12-29 10:00:00,110.04,2022-12-28 10:00:00,485
2022-12-29 11:00:00,129.82,2022-12-28 11:00:00,485
2022-12-29 12:00:00,129.9,2022-12-28 12:00:00,485
2022-12-29 13:00:00,142.64,2022-12-28 13:00:00,485
2022-12-29 14:00:00,115.42,2022-12-28 14:00:00,485
2022-12-29 15:00:00,101.53,2022-12-28 15:00:00,485
2022-12-29 16:00:00,103.64,2022-12-28 16:00:00,485
2022-12-29 17:00:00,105.38,2022-12-28 17:00:00,485
2022-12-29 18:00:00,103.48,2022-12-28 18:00:00,485
2022-12-29 19:00:00,102.76,2022-12-28 19:00:00,485
2022-12-29 20:00:00,105.2,2022-12-28 20:00:00,485
2022-12-29 21:00:00,99.9,2022-12-28 21:00:00,485
2022-12-29 22:00:00,30.02,2022-12-28 22:00:00,485
2022-12-29 23:00:00,22.62,2022-12-28 23:00:00,485
2022-12-30 00:00:00,10.26,2022-12-29 00:00:00,486
2022-12-30 01:00:00,5.09,2022-12-29 01:00:00,486
2022-12-30 02:00:00,3.09,2022-12-29 02:00:00,486
2022-12-30 03:00:00,0.65,2022-12-29 03:00:00,486
2022-12-30 04:00:00,0.57,2022-12-29 04:00:00,486
2022-12-30 05:00:00,4.88,2022-12-29 05:00:00,486
2022-12-30 06:00:00,11.54,2022-12-29 06:00:00,486
2022-12-30 07:00:00,25.8,2022-12-29 07:00:00,486
2022-12-30 08:00:00,95.08,2022-12-29 08:00:00,486
2022-12-30 09:00:00,79.27,2022-12-29 09:00:00,486
2022-12-30 10:00:00,95.01,2022-12-29 10:00:00,486
2022-12-30 11:00:00,95.01,2022-12-29 11:00:00,486
2022-12-30 12:00:00,99.88,2022-12-29 12:00:00,486
2022-12-30 13:00:00,99.8,2022-12-29 13:00:00,486
2022-12-30 14:00:00,99.91,2022-12-29 14:00:00,486
2022-12-30 15:00:00,109.92,2022-12-29 15:00:00,486
2022-12-30 16:00:00,95.05,2022-12-29 16:00:00,486
2022-12-30 17:00:00,95.08,2022-12-29 17:00:00,486
2022-12-30 18:00:00,95.06,2022-12-29 18:00:00,486
2022-12-30 19:00:00,102.18,2022-12-29 19:00:00,486
2022-12-30 20:00:00,95.09,2022-12-29 20:00:00,486
2022-12-30 21:00:00,45.02,2022-12-29 21:00:00,486
2022-12-30 22:00:00,10.06,2022-12-29 22:00:00,486
2022-12-30 23:00:00,4.01,2022-12-29 23:00:00,486
2022-12-31 00:00:00,2.0,2022-12-30 00:00:00,487
2022-12-31 01:00:00,0.05,2022-12-30 01:00:00,487
2022-12-31 02:00:00,0.09,2022-12-30 02:00:00,487
2022-12-31 03:00:00,-0.04,2022-12-30 03:00:00,487
2022-12-31 04:00:00,-0.01,2022-12-30 04:00:00,487
2022-12-31 05:00:00,0.05,2022-12-30 05:00:00,487
2022-12-31 06:00:00,0.12,2022-12-30 06:00:00,487
2022-12-31 07:00:00,0.0,2022-12-30 07:00:00,487
2022-12-31 08:00:00,4.06,2022-12-30 08:00:00,487
2022-12-31 09:00:00,4.08,2022-12-30 09:00:00,487
2022-12-31 10:00:00,3.29,2022-12-30 10:00:00,487
2022-12-31 11:00:00,4.06,2022-12-30 11:00:00,487
2022-12-31 12:00:00,10.07,2022-12-30 12:00:00,487
2022-12-31 13:00:00,10.59,2022-12-30 13:00:00,487
2022-12-31 14:00:00,15.78,2022-12-30 14:00:00,487
2022-12-31 15:00:00,59.29,2022-12-30 15:00:00,487
2022-12-31 16:00:00,53.58,2022-12-30 16:00:00,487
2022-12-31 17:00:00,25.58,2022-12-30 17:00:00,487
2022-12-31 18:00:00,26.17,2022-12-30 18:00:00,487
2022-12-31 19:00:00,15.08,2022-12-30 19:00:00,487
2022-12-31 20:00:00,11.57,2022-12-30 20:00:00,487
2022-12-31 21:00:00,14.89,2022-12-30 21:00:00,487
2022-12-31 22:00:00,9.94,2022-12-30 22:00:00,487
2022-12-31 23:00:00,4.84,2022-12-30 23:00:00,487
2023-01-01 00:00:00,2.01,2022-12-31 00:00:00,488
2023-01-01 01:00:00,1.38,2022-12-31 01:00:00,488
2023-01-01 02:00:00,0.09,2022-12-31 02:00:00,488
2023-01-01 03:00:00,0.08,2022-12-31 03:00:00,488
2023-01-01 04:00:00,0.05,2022-12-31 04:00:00,488
2023-01-01 05:00:00,0.08,2022-12-31 05:00:00,488
2023-01-01 06:00:00,0.09,2022-12-31 06:00:00,488
2023-01-01 07:00:00,0.53,2022-12-31 07:00:00,488
2023-01-01 08:00:00,2.03,2022-12-31 08:00:00,488
2023-01-01 09:00:00,3.1,2022-12-31 09:00:00,488
2023-01-01 10:00:00,4.43,2022-12-31 10:00:00,488
2023-01-01 11:00:00,6.06,2022-12-31 11:00:00,488
2023-01-01 12:00:00,6.06,2022-12-31 12:00:00,488
2023-01-01 13:00:00,5.68,2022-12-31 13:00:00,488
2023-01-01 14:00:00,17.71,2022-12-31 14:00:00,488
2023-01-01 15:00:00,24.11,2022-12-31 15:00:00,488
2023-01-01 16:00:00,36.54,2022-12-31 16:00:00,488
2023-01-01 17:00:00,46.03,2022-12-31 17:00:00,488
2023-01-01 18:00:00,54.23,2022-12-31 18:00:00,488
2023-01-01 19:00:00,53.63,2022-12-31 19:00:00,488
2023-01-01 20:00:00,48.05,2022-12-31 20:00:00,488
2023-01-01 21:00:00,44.68,2022-12-31 21:00:00,488
2023-01-01 22:00:00,45.96,2022-12-31 22:00:00,488
2023-01-01 23:00:00,35.0,2022-12-31 23:00:00,488
2023-01-02 00:00:00,57.91,2023-01-01 00:00:00,489
2023-01-02 01:00:00,51.67,2023-01-01 01:00:00,489
2023-01-02 02:00:00,52.86,2023-01-01 02:00:00,489
2023-01-02 03:00:00,44.16,2023-01-01 03:00:00,489
2023-01-02 04:00:00,50.08,2023-01-01 04:00:00,489
2023-01-02 05:00:00,70.73,2023-01-01 05:00:00,489
2023-01-02 06:00:00,105.08,2023-01-01 06:00:00,489
2023-01-02 07:00:00,138.19,2023-01-01 07:00:00,489
2023-01-02 08:00:00,145.98,2023-01-01 08:00:00,489
2023-01-02 09:00:00,147.05,2023-01-01 09:00:00,489
2023-01-02 10:00:00,145.61,2023-01-01 10:00:00,489
2023-01-02 11:00:00,143.35,2023-01-01 11:00:00,489
2023-01-02 12:00:00,144.38,2023-01-01 12:00:00,489
2023-01-02 13:00:00,143.76,2023-01-01 13:00:00,489
2023-01-02 14:00:00,148.2,2023-01-01 14:00:00,489
2023-01-02 15:00:00,155.34,2023-01-01 15:00:00,489
2023-01-02 16:00:00,162.89,2023-01-01 16:00:00,489
2023-01-02 17:00:00,170.0,2023-01-01 17:00:00,489
2023-01-02 18:00:00,174.74,2023-01-01 18:00:00,489
2023-01-02 19:00:00,164.46,2023-01-01 19:00:00,489
2023-01-02 20:00:00,153.0,2023-01-01 20:00:00,489
2023-01-02 21:00:00,141.67,2023-01-01 21:00:00,489
2023-01-02 22:00:00,131.67,2023-01-01 22:00:00,489
2023-01-02 23:00:00,118.06,2023-01-01 23:00:00,489
2023-01-03 00:00:00,78.81,2023-01-02 00:00:00,490
2023-01-03 01:00:00,73.93,2023-01-02 01:00:00,490
2023-01-03 02:00:00,73.94,2023-01-02 02:00:00,490
2023-01-03 03:00:00,71.44,2023-01-02 03:00:00,490
2023-01-03 04:00:00,72.33,2023-01-02 04:00:00,490
2023-01-03 05:00:00,77.14,2023-01-02 05:00:00,490
2023-01-03 06:00:00,102.48,2023-01-02 06:00:00,490
2023-01-03 07:00:00,154.96,2023-01-02 07:00:00,490
2023-01-03 08:00:00,163.92,2023-01-02 08:00:00,490
2023-01-03 09:00:00,167.07,2023-01-02 09:00:00,490
2023-01-03 10:00:00,168.57,2023-01-02 10:00:00,490
2023-01-03 11:00:00,169.49,2023-01-02 11:00:00,490
2023-01-03 12:00:00,164.5,2023-01-02 12:00:00,490
2023-01-03 13:00:00,160.91,2023-01-02 13:00:00,490
2023-01-03 14:00:00,163.06,2023-01-02 14:00:00,490
2023-01-03 15:00:00,167.73,2023-01-02 15:00:00,490
2023-01-03 16:00:00,166.61,2023-01-02 16:00:00,490
2023-01-03 17:00:00,170.72,2023-01-02 17:00:00,490
2023-01-03 18:00:00,168.93,2023-01-02 18:00:00,490
2023-01-03 19:00:00,160.99,2023-01-02 19:00:00,490
2023-01-03 20:00:00,149.62,2023-01-02 20:00:00,490
2023-01-03 21:00:00,131.05,2023-01-02 21:00:00,490
2023-01-03 22:00:00,114.27,2023-01-02 22:00:00,490
2023-01-03 23:00:00,93.66,2023-01-02 23:00:00,490
2023-01-04 00:00:00,82.88,2023-01-03 00:00:00,491
2023-01-04 01:00:00,78.84,2023-01-03 01:00:00,491
2023-01-04 02:00:00,69.93,2023-01-03 02:00:00,491
2023-01-04 03:00:00,69.26,2023-01-03 03:00:00,491
2023-01-04 04:00:00,71.75,2023-01-03 04:00:00,491
2023-01-04 05:00:00,81.73,2023-01-03 05:00:00,491
2023-01-04 06:00:00,112.76,2023-01-03 06:00:00,491
2023-01-04 07:00:00,126.72,2023-01-03 07:00:00,491
2023-01-04 08:00:00,127.91,2023-01-03 08:00:00,491
2023-01-04 09:00:00,127.92,2023-01-03 09:00:00,491
2023-01-04 10:00:00,125.08,2023-01-03 10:00:00,491
2023-01-04 11:00:00,138.88,2023-01-03 11:00:00,491
2023-01-04 12:00:00,135.8,2023-01-03 12:00:00,491
2023-01-04 13:00:00,136.74,2023-01-03 13:00:00,491
2023-01-04 14:00:00,130.08,2023-01-03 14:00:00,491
2023-01-04 15:00:00,130.05,2023-01-03 15:00:00,491
2023-01-04 16:00:00,125.07,2023-01-03 16:00:00,491
2023-01-04 17:00:00,133.44,2023-01-03 17:00:00,491
2023-01-04 18:00:00,125.01,2023-01-03 18:00:00,491
2023-01-04 19:00:00,119.88,2023-01-03 19:00:00,491
2023-01-04 20:00:00,64.56,2023-01-03 20:00:00,491
2023-01-04 21:00:00,57.26,2023-01-03 21:00:00,491
2023-01-04 22:00:00,37.94,2023-01-03 22:00:00,491
2023-01-04 23:00:00,30.82,2023-01-03 23:00:00,491
2023-01-05 00:00:00,30.03,2023-01-04 00:00:00,492
2023-01-05 01:00:00,28.15,2023-01-04 01:00:00,492
2023-01-05 02:00:00,27.68,2023-01-04 02:00:00,492
2023-01-05 03:00:00,27.76,2023-01-04 03:00:00,492
2023-01-05 04:00:00,28.63,2023-01-04 04:00:00,492
2023-01-05 05:00:00,39.8,2023-01-04 05:00:00,492
2023-01-05 06:00:00,62.7,2023-01-04 06:00:00,492
2023-01-05 07:00:00,85.53,2023-01-04 07:00:00,492
2023-01-05 08:00:00,93.54,2023-01-04 08:00:00,492
2023-01-05 09:00:00,107.92,2023-01-04 09:00:00,492
2023-01-05 10:00:00,128.75,2023-01-04 10:00:00,492
2023-01-05 11:00:00,139.64,2023-01-04 11:00:00,492
2023-01-05 12:00:00,139.99,2023-01-04 12:00:00,492
2023-01-05 13:00:00,142.58,2023-01-04 13:00:00,492
2023-01-05 14:00:00,149.4,2023-01-04 14:00:00,492
2023-01-05 15:00:00,155.2,2023-01-04 15:00:00,492
2023-01-05 16:00:00,168.59,2023-01-04 16:00:00,492
2023-01-05 17:00:00,190.03,2023-01-04 17:00:00,492
2023-01-05 18:00:00,190.0,2023-01-04 18:00:00,492
2023-01-05 19:00:00,173.71,2023-01-04 19:00:00,492
2023-01-05 20:00:00,160.05,2023-01-04 20:00:00,492
2023-01-05 21:00:00,148.62,2023-01-04 21:00:00,492
2023-01-05 22:00:00,141.17,2023-01-04 22:00:00,492
2023-01-05 23:00:00,127.0,2023-01-04 23:00:00,492
2023-01-06 00:00:00,107.21,2023-01-05 00:00:00,493
2023-01-06 01:00:00,101.1,2023-01-05 01:00:00,493
2023-01-06 02:00:00,96.73,2023-01-05 02:00:00,493
2023-01-06 03:00:00,82.34,2023-01-05 03:00:00,493
2023-01-06 04:00:00,81.93,2023-01-05 04:00:00,493
2023-01-06 05:00:00,98.11,2023-01-05 05:00:00,493
2023-01-06 06:00:00,100.72,2023-01-05 06:00:00,493
2023-01-06 07:00:00,128.3,2023-01-05 07:00:00,493
2023-01-06 08:00:00,135.57,2023-01-05 08:00:00,493
2023-01-06 09:00:00,126.91,2023-01-05 09:00:00,493
2023-01-06 10:00:00,123.17,2023-01-05 10:00:00,493
2023-01-06 11:00:00,116.12,2023-01-05 11:00:00,493
2023-01-06 12:00:00,116.83,2023-01-05 12:00:00,493
2023-01-06 13:00:00,106.79,2023-01-05 13:00:00,493
2023-01-06 14:00:00,127.54,2023-01-05 14:00:00,493
2023-01-06 15:00:00,131.27,2023-01-05 15:00:00,493
2023-01-06 16:00:00,135.62,2023-01-05 16:00:00,493
2023-01-06 17:00:00,150.72,2023-01-05 17:00:00,493
2023-01-06 18:00:00,142.11,2023-01-05 18:00:00,493
2023-01-06 19:00:00,119.92,2023-01-05 19:00:00,493
2023-01-06 20:00:00,107.22,2023-01-05 20:00:00,493
2023-01-06 21:00:00,101.02,2023-01-05 21:00:00,493
2023-01-06 22:00:00,74.25,2023-01-05 22:00:00,493
2023-01-06 23:00:00,71.74,2023-01-05 23:00:00,493
2023-01-07 00:00:00,71.67,2023-01-06 00:00:00,494
2023-01-07 01:00:00,69.93,2023-01-06 01:00:00,494
2023-01-07 02:00:00,69.94,2023-01-06 02:00:00,494
2023-01-07 03:00:00,70.95,2023-01-06 03:00:00,494
2023-01-07 04:00:00,73.83,2023-01-06 04:00:00,494
2023-01-07 05:00:00,75.26,2023-01-06 05:00:00,494
2023-01-07 06:00:00,81.83,2023-01-06 06:00:00,494
2023-01-07 07:00:00,75.97,2023-01-06 07:00:00,494
2023-01-07 08:00:00,104.86,2023-01-06 08:00:00,494
2023-01-07 09:00:00,137.07,2023-01-06 09:00:00,494
2023-01-07 10:00:00,126.68,2023-01-06 10:00:00,494
2023-01-07 11:00:00,137.83,2023-01-06 11:00:00,494
2023-01-07 12:00:00,121.52,2023-01-06 12:00:00,494
2023-01-07 13:00:00,95.22,2023-01-06 13:00:00,494
2023-01-07 14:00:00,95.27,2023-01-06 14:00:00,494
2023-01-07 15:00:00,139.85,2023-01-06 15:00:00,494
2023-01-07 16:00:00,161.63,2023-01-06 16:00:00,494
2023-01-07 17:00:00,110.71,2023-01-06 17:00:00,494
2023-01-07 18:00:00,104.88,2023-01-06 18:00:00,494
2023-01-07 19:00:00,143.98,2023-01-06 19:00:00,494
2023-01-07 20:00:00,95.22,2023-01-06 20:00:00,494
2023-01-07 21:00:00,59.99,2023-01-06 21:00:00,494
2023-01-07 22:00:00,48.8,2023-01-06 22:00:00,494
2023-01-07 23:00:00,35.9,2023-01-06 23:00:00,494
2023-01-08 00:00:00,24.44,2023-01-07 00:00:00,495
2023-01-08 01:00:00,52.5,2023-01-07 01:00:00,495
2023-01-08 02:00:00,46.16,2023-01-07 02:00:00,495
2023-01-08 03:00:00,34.41,2023-01-07 03:00:00,495
2023-01-08 04:00:00,44.38,2023-01-07 04:00:00,495
2023-01-08 05:00:00,9.92,2023-01-07 05:00:00,495
2023-01-08 06:00:00,49.71,2023-01-07 06:00:00,495
2023-01-08 07:00:00,57.67,2023-01-07 07:00:00,495
2023-01-08 08:00:00,75.53,2023-01-07 08:00:00,495
2023-01-08 09:00:00,95.76,2023-01-07 09:00:00,495
2023-01-08 10:00:00,98.53,2023-01-07 10:00:00,495
2023-01-08 11:00:00,47.0,2023-01-07 11:00:00,495
2023-01-08 12:00:00,47.0,2023-01-07 12:00:00,495
